iin	I(Iin)	I(V1)
1.617000000000001e-005	1.617000e-005	1.697661e-005
1.618000000000001e-005	1.618000e-005	1.698697e-005
1.619000000000001e-005	1.619000e-005	1.699732e-005
1.620000000000001e-005	1.620000e-005	1.700767e-005
1.621000000000002e-005	1.621000e-005	1.701803e-005
1.622000000000002e-005	1.622000e-005	1.702838e-005
1.623000000000002e-005	1.623000e-005	1.703873e-005
1.624000000000002e-005	1.624000e-005	1.704909e-005
1.625000000000002e-005	1.625000e-005	1.705944e-005
1.626000000000002e-005	1.626000e-005	1.706979e-005
1.627000000000003e-005	1.627000e-005	1.708014e-005
1.628000000000003e-005	1.628000e-005	1.709050e-005
1.629000000000003e-005	1.629000e-005	1.710085e-005
1.630000000000003e-005	1.630000e-005	1.711120e-005
1.631000000000003e-005	1.631000e-005	1.712155e-005
1.632000000000003e-005	1.632000e-005	1.713190e-005
1.633000000000004e-005	1.633000e-005	1.714226e-005
1.634000000000004e-005	1.634000e-005	1.715261e-005
1.635000000000004e-005	1.635000e-005	1.716296e-005
1.636000000000004e-005	1.636000e-005	1.717331e-005
1.637000000000004e-005	1.637000e-005	1.718366e-005
1.638000000000004e-005	1.638000e-005	1.719402e-005
1.639000000000005e-005	1.639000e-005	1.720437e-005
1.640000000000005e-005	1.640000e-005	1.721472e-005
1.641000000000005e-005	1.641000e-005	1.722507e-005
1.642000000000005e-005	1.642000e-005	1.723542e-005
1.643000000000005e-005	1.643000e-005	1.724577e-005
1.644000000000005e-005	1.644000e-005	1.725612e-005
1.645000000000005e-005	1.645000e-005	1.726647e-005
1.646000000000006e-005	1.646000e-005	1.727683e-005
1.647000000000006e-005	1.647000e-005	1.728718e-005
1.648000000000006e-005	1.648000e-005	1.729753e-005
1.649000000000006e-005	1.649000e-005	1.730788e-005
1.650000000000006e-005	1.650000e-005	1.731823e-005
1.651000000000006e-005	1.651000e-005	1.732858e-005
1.652000000000007e-005	1.652000e-005	1.733893e-005
1.653000000000007e-005	1.653000e-005	1.734928e-005
1.654000000000007e-005	1.654000e-005	1.735963e-005
1.655000000000007e-005	1.655000e-005	1.736998e-005
1.656000000000007e-005	1.656000e-005	1.738033e-005
1.657000000000007e-005	1.657000e-005	1.739068e-005
1.658000000000008e-005	1.658000e-005	1.740103e-005
1.659000000000008e-005	1.659000e-005	1.741137e-005
1.660000000000008e-005	1.660000e-005	1.742172e-005
1.661000000000008e-005	1.661000e-005	1.743207e-005
1.662000000000008e-005	1.662000e-005	1.744242e-005
1.663000000000008e-005	1.663000e-005	1.745277e-005
1.664000000000009e-005	1.664000e-005	1.746312e-005
1.665000000000009e-005	1.665000e-005	1.747347e-005
1.666000000000009e-005	1.666000e-005	1.748382e-005
1.667000000000009e-005	1.667000e-005	1.749417e-005
1.668000000000009e-005	1.668000e-005	1.750452e-005
1.669000000000009e-005	1.669000e-005	1.751486e-005
1.670000000000009e-005	1.670000e-005	1.752521e-005
1.671000000000010e-005	1.671000e-005	1.753556e-005
1.672000000000010e-005	1.672000e-005	1.754591e-005
1.673000000000010e-005	1.673000e-005	1.755625e-005
1.674000000000010e-005	1.674000e-005	1.756660e-005
1.675000000000010e-005	1.675000e-005	1.757695e-005
1.676000000000010e-005	1.676000e-005	1.758730e-005
1.677000000000011e-005	1.677000e-005	1.759765e-005
1.678000000000011e-005	1.678000e-005	1.760799e-005
1.679000000000011e-005	1.679000e-005	1.761834e-005
1.680000000000011e-005	1.680000e-005	1.762869e-005
1.681000000000011e-005	1.681000e-005	1.763903e-005
1.682000000000011e-005	1.682000e-005	1.764938e-005
1.683000000000012e-005	1.683000e-005	1.765973e-005
1.684000000000012e-005	1.684000e-005	1.767008e-005
1.685000000000012e-005	1.685000e-005	1.768042e-005
1.686000000000012e-005	1.686000e-005	1.769077e-005
1.687000000000012e-005	1.687000e-005	1.770112e-005
1.688000000000012e-005	1.688000e-005	1.771146e-005
1.689000000000013e-005	1.689000e-005	1.772181e-005
1.690000000000013e-005	1.690000e-005	1.773215e-005
1.691000000000013e-005	1.691000e-005	1.774250e-005
1.692000000000013e-005	1.692000e-005	1.775285e-005
1.693000000000013e-005	1.693000e-005	1.776319e-005
1.694000000000013e-005	1.694000e-005	1.777354e-005
1.695000000000013e-005	1.695000e-005	1.778388e-005
1.696000000000014e-005	1.696000e-005	1.779423e-005
1.697000000000014e-005	1.697000e-005	1.780458e-005
1.698000000000014e-005	1.698000e-005	1.781492e-005
1.699000000000014e-005	1.699000e-005	1.782527e-005
1.700000000000014e-005	1.700000e-005	1.783561e-005
1.701000000000014e-005	1.701000e-005	1.784596e-005
1.702000000000015e-005	1.702000e-005	1.785630e-005
1.703000000000015e-005	1.703000e-005	1.786665e-005
1.704000000000015e-005	1.704000e-005	1.787699e-005
1.705000000000015e-005	1.705000e-005	1.788734e-005
1.706000000000015e-005	1.706000e-005	1.789768e-005
1.707000000000015e-005	1.707000e-005	1.790803e-005
1.708000000000016e-005	1.708000e-005	1.791837e-005
1.709000000000016e-005	1.709000e-005	1.792871e-005
1.710000000000016e-005	1.710000e-005	1.793906e-005
1.711000000000016e-005	1.711000e-005	1.794940e-005
1.712000000000016e-005	1.712000e-005	1.795975e-005
1.713000000000016e-005	1.713000e-005	1.797009e-005
1.714000000000017e-005	1.714000e-005	1.798044e-005
1.715000000000017e-005	1.715000e-005	1.799078e-005
1.716000000000017e-005	1.716000e-005	1.800112e-005
1.717000000000017e-005	1.717000e-005	1.801147e-005
1.718000000000017e-005	1.718000e-005	1.802181e-005
1.719000000000017e-005	1.719000e-005	1.803215e-005
1.720000000000017e-005	1.720000e-005	1.804250e-005
1.721000000000018e-005	1.721000e-005	1.805284e-005
1.722000000000018e-005	1.722000e-005	1.806318e-005
1.723000000000018e-005	1.723000e-005	1.807352e-005
1.724000000000018e-005	1.724000e-005	1.808387e-005
1.725000000000018e-005	1.725000e-005	1.809421e-005
1.726000000000018e-005	1.726000e-005	1.810455e-005
1.727000000000019e-005	1.727000e-005	1.811490e-005
1.728000000000019e-005	1.728000e-005	1.812524e-005
1.729000000000019e-005	1.729000e-005	1.813558e-005
1.730000000000019e-005	1.730000e-005	1.814592e-005
1.731000000000019e-005	1.731000e-005	1.815626e-005
1.732000000000019e-005	1.732000e-005	1.816661e-005
1.733000000000020e-005	1.733000e-005	1.817695e-005
1.734000000000020e-005	1.734000e-005	1.818729e-005
1.735000000000020e-005	1.735000e-005	1.819763e-005
1.736000000000020e-005	1.736000e-005	1.820797e-005
1.737000000000020e-005	1.737000e-005	1.821832e-005
1.738000000000020e-005	1.738000e-005	1.822866e-005
1.739000000000021e-005	1.739000e-005	1.823900e-005
1.740000000000021e-005	1.740000e-005	1.824934e-005
1.741000000000021e-005	1.741000e-005	1.825968e-005
1.742000000000021e-005	1.742000e-005	1.827002e-005
1.743000000000021e-005	1.743000e-005	1.828036e-005
1.744000000000021e-005	1.744000e-005	1.829070e-005
1.745000000000021e-005	1.745000e-005	1.830104e-005
1.746000000000022e-005	1.746000e-005	1.831138e-005
1.747000000000022e-005	1.747000e-005	1.832173e-005
1.748000000000022e-005	1.748000e-005	1.833207e-005
1.749000000000022e-005	1.749000e-005	1.834241e-005
1.750000000000022e-005	1.750000e-005	1.835275e-005
1.751000000000022e-005	1.751000e-005	1.836309e-005
1.752000000000023e-005	1.752000e-005	1.837343e-005
1.753000000000023e-005	1.753000e-005	1.838377e-005
1.754000000000023e-005	1.754000e-005	1.839411e-005
1.755000000000023e-005	1.755000e-005	1.840445e-005
1.756000000000023e-005	1.756000e-005	1.841479e-005
1.757000000000023e-005	1.757000e-005	1.842513e-005
1.758000000000024e-005	1.758000e-005	1.843546e-005
1.759000000000024e-005	1.759000e-005	1.844580e-005
1.760000000000024e-005	1.760000e-005	1.845614e-005
1.761000000000024e-005	1.761000e-005	1.846648e-005
1.762000000000024e-005	1.762000e-005	1.847682e-005
1.763000000000024e-005	1.763000e-005	1.848716e-005
1.764000000000024e-005	1.764000e-005	1.849750e-005
1.765000000000025e-005	1.765000e-005	1.850784e-005
1.766000000000025e-005	1.766000e-005	1.851818e-005
1.767000000000025e-005	1.767000e-005	1.852852e-005
1.768000000000025e-005	1.768000e-005	1.853885e-005
1.769000000000025e-005	1.769000e-005	1.854919e-005
1.770000000000025e-005	1.770000e-005	1.855953e-005
1.771000000000026e-005	1.771000e-005	1.856987e-005
1.772000000000026e-005	1.772000e-005	1.858021e-005
1.773000000000026e-005	1.773000e-005	1.859054e-005
1.774000000000026e-005	1.774000e-005	1.860088e-005
1.775000000000026e-005	1.775000e-005	1.861122e-005
1.776000000000026e-005	1.776000e-005	1.862156e-005
1.777000000000027e-005	1.777000e-005	1.863190e-005
1.778000000000027e-005	1.778000e-005	1.864223e-005
1.779000000000027e-005	1.779000e-005	1.865257e-005
1.780000000000027e-005	1.780000e-005	1.866291e-005
1.781000000000027e-005	1.781000e-005	1.867325e-005
1.782000000000027e-005	1.782000e-005	1.868358e-005
1.783000000000028e-005	1.783000e-005	1.869392e-005
1.784000000000028e-005	1.784000e-005	1.870426e-005
1.785000000000028e-005	1.785000e-005	1.871459e-005
1.786000000000028e-005	1.786000e-005	1.872493e-005
1.787000000000028e-005	1.787000e-005	1.873527e-005
1.788000000000028e-005	1.788000e-005	1.874560e-005
1.789000000000028e-005	1.789000e-005	1.875594e-005
1.790000000000029e-005	1.790000e-005	1.876628e-005
1.791000000000029e-005	1.791000e-005	1.877661e-005
1.792000000000029e-005	1.792000e-005	1.878695e-005
1.793000000000029e-005	1.793000e-005	1.879729e-005
1.794000000000029e-005	1.794000e-005	1.880762e-005
1.795000000000029e-005	1.795000e-005	1.881796e-005
1.796000000000030e-005	1.796000e-005	1.882829e-005
1.797000000000030e-005	1.797000e-005	1.883863e-005
1.798000000000030e-005	1.798000e-005	1.884896e-005
1.799000000000030e-005	1.799000e-005	1.885930e-005
1.800000000000030e-005	1.800000e-005	1.886964e-005
1.801000000000030e-005	1.801000e-005	1.887997e-005
1.802000000000031e-005	1.802000e-005	1.889031e-005
1.803000000000031e-005	1.803000e-005	1.890064e-005
1.804000000000031e-005	1.804000e-005	1.891098e-005
1.805000000000031e-005	1.805000e-005	1.892131e-005
1.806000000000031e-005	1.806000e-005	1.893165e-005
1.807000000000031e-005	1.807000e-005	1.894198e-005
1.808000000000032e-005	1.808000e-005	1.895231e-005
1.809000000000032e-005	1.809000e-005	1.896265e-005
1.810000000000032e-005	1.810000e-005	1.897298e-005
1.811000000000032e-005	1.811000e-005	1.898332e-005
1.812000000000032e-005	1.812000e-005	1.899365e-005
1.813000000000032e-005	1.813000e-005	1.900399e-005
1.814000000000032e-005	1.814000e-005	1.901432e-005
1.815000000000033e-005	1.815000e-005	1.902465e-005
1.816000000000033e-005	1.816000e-005	1.903499e-005
1.817000000000033e-005	1.817000e-005	1.904532e-005
1.818000000000033e-005	1.818000e-005	1.905565e-005
1.819000000000033e-005	1.819000e-005	1.906599e-005
1.820000000000033e-005	1.820000e-005	1.907632e-005
1.821000000000034e-005	1.821000e-005	1.908666e-005
1.822000000000034e-005	1.822000e-005	1.909699e-005
1.823000000000034e-005	1.823000e-005	1.910732e-005
1.824000000000034e-005	1.824000e-005	1.911766e-005
1.825000000000034e-005	1.825000e-005	1.912799e-005
1.826000000000034e-005	1.826000e-005	1.913832e-005
1.827000000000035e-005	1.827000e-005	1.914865e-005
1.828000000000035e-005	1.828000e-005	1.915899e-005
1.829000000000035e-005	1.829000e-005	1.916932e-005
1.830000000000035e-005	1.830000e-005	1.917965e-005
1.831000000000035e-005	1.831000e-005	1.918998e-005
1.832000000000035e-005	1.832000e-005	1.920032e-005
1.833000000000036e-005	1.833000e-005	1.921065e-005
1.834000000000036e-005	1.834000e-005	1.922098e-005
1.835000000000036e-005	1.835000e-005	1.923131e-005
1.836000000000036e-005	1.836000e-005	1.924164e-005
1.837000000000036e-005	1.837000e-005	1.925198e-005
1.838000000000036e-005	1.838000e-005	1.926231e-005
1.839000000000036e-005	1.839000e-005	1.927264e-005
1.840000000000037e-005	1.840000e-005	1.928297e-005
1.841000000000037e-005	1.841000e-005	1.929330e-005
1.842000000000037e-005	1.842000e-005	1.930363e-005
1.843000000000037e-005	1.843000e-005	1.931397e-005
1.844000000000037e-005	1.844000e-005	1.932430e-005
1.845000000000037e-005	1.845000e-005	1.933463e-005
1.846000000000038e-005	1.846000e-005	1.934496e-005
1.847000000000038e-005	1.847000e-005	1.935529e-005
1.848000000000038e-005	1.848000e-005	1.936562e-005
1.849000000000038e-005	1.849000e-005	1.937595e-005
1.850000000000038e-005	1.850000e-005	1.938628e-005
1.851000000000038e-005	1.851000e-005	1.939661e-005
1.852000000000039e-005	1.852000e-005	1.940694e-005
1.853000000000039e-005	1.853000e-005	1.941727e-005
1.854000000000039e-005	1.854000e-005	1.942760e-005
1.855000000000039e-005	1.855000e-005	1.943793e-005
1.856000000000039e-005	1.856000e-005	1.944826e-005
1.857000000000039e-005	1.857000e-005	1.945859e-005
1.858000000000040e-005	1.858000e-005	1.946892e-005
1.859000000000040e-005	1.859000e-005	1.947925e-005
1.860000000000040e-005	1.860000e-005	1.948958e-005
1.861000000000040e-005	1.861000e-005	1.949991e-005
1.862000000000040e-005	1.862000e-005	1.951024e-005
1.863000000000040e-005	1.863000e-005	1.952057e-005
1.864000000000040e-005	1.864000e-005	1.953090e-005
1.865000000000041e-005	1.865000e-005	1.954123e-005
1.866000000000041e-005	1.866000e-005	1.955156e-005
1.867000000000041e-005	1.867000e-005	1.956189e-005
1.868000000000041e-005	1.868000e-005	1.957222e-005
1.869000000000041e-005	1.869000e-005	1.958255e-005
1.870000000000041e-005	1.870000e-005	1.959287e-005
1.871000000000042e-005	1.871000e-005	1.960320e-005
1.872000000000042e-005	1.872000e-005	1.961353e-005
1.873000000000042e-005	1.873000e-005	1.962386e-005
1.874000000000042e-005	1.874000e-005	1.963419e-005
1.875000000000042e-005	1.875000e-005	1.964451e-005
1.876000000000042e-005	1.876000e-005	1.965484e-005
1.877000000000043e-005	1.877000e-005	1.966517e-005
1.878000000000043e-005	1.878000e-005	1.967550e-005
1.879000000000043e-005	1.879000e-005	1.968583e-005
1.880000000000043e-005	1.880000e-005	1.969616e-005
1.881000000000043e-005	1.881000e-005	1.970648e-005
1.882000000000043e-005	1.882000e-005	1.971681e-005
1.883000000000044e-005	1.883000e-005	1.972714e-005
1.884000000000044e-005	1.884000e-005	1.973746e-005
1.885000000000044e-005	1.885000e-005	1.974779e-005
1.886000000000044e-005	1.886000e-005	1.975812e-005
1.887000000000044e-005	1.887000e-005	1.976845e-005
1.888000000000044e-005	1.888000e-005	1.977877e-005
1.889000000000044e-005	1.889000e-005	1.978910e-005
1.890000000000045e-005	1.890000e-005	1.979943e-005
1.891000000000045e-005	1.891000e-005	1.980975e-005
1.892000000000045e-005	1.892000e-005	1.982008e-005
1.893000000000045e-005	1.893000e-005	1.983041e-005
1.894000000000045e-005	1.894000e-005	1.984073e-005
1.895000000000045e-005	1.895000e-005	1.985106e-005
1.896000000000046e-005	1.896000e-005	1.986139e-005
1.897000000000046e-005	1.897000e-005	1.987171e-005
1.898000000000046e-005	1.898000e-005	1.988204e-005
1.899000000000046e-005	1.899000e-005	1.989236e-005
1.900000000000046e-005	1.900000e-005	1.990269e-005
1.901000000000046e-005	1.901000e-005	1.991302e-005
1.902000000000047e-005	1.902000e-005	1.992334e-005
1.903000000000047e-005	1.903000e-005	1.993367e-005
1.904000000000047e-005	1.904000e-005	1.994399e-005
1.905000000000047e-005	1.905000e-005	1.995432e-005
1.906000000000047e-005	1.906000e-005	1.996464e-005
1.907000000000047e-005	1.907000e-005	1.997497e-005
1.908000000000048e-005	1.908000e-005	1.998529e-005
1.909000000000048e-005	1.909000e-005	1.999562e-005
1.910000000000048e-005	1.910000e-005	2.000594e-005
1.911000000000048e-005	1.911000e-005	2.001627e-005
1.912000000000048e-005	1.912000e-005	2.002659e-005
1.913000000000048e-005	1.913000e-005	2.003692e-005
1.914000000000048e-005	1.914000e-005	2.004724e-005
1.915000000000049e-005	1.915000e-005	2.005757e-005
1.916000000000049e-005	1.916000e-005	2.006789e-005
1.917000000000049e-005	1.917000e-005	2.007821e-005
1.918000000000049e-005	1.918000e-005	2.008854e-005
1.919000000000049e-005	1.919000e-005	2.009886e-005
1.920000000000049e-005	1.920000e-005	2.010919e-005
1.921000000000050e-005	1.921000e-005	2.011951e-005
1.922000000000050e-005	1.922000e-005	2.012984e-005
1.923000000000050e-005	1.923000e-005	2.014016e-005
1.924000000000050e-005	1.924000e-005	2.015048e-005
1.925000000000050e-005	1.925000e-005	2.016081e-005
1.926000000000050e-005	1.926000e-005	2.017113e-005
1.927000000000051e-005	1.927000e-005	2.018145e-005
1.928000000000051e-005	1.928000e-005	2.019178e-005
1.929000000000051e-005	1.929000e-005	2.020210e-005
1.930000000000051e-005	1.930000e-005	2.021242e-005
1.931000000000051e-005	1.931000e-005	2.022275e-005
1.932000000000051e-005	1.932000e-005	2.023307e-005
1.933000000000052e-005	1.933000e-005	2.024339e-005
1.934000000000052e-005	1.934000e-005	2.025371e-005
1.935000000000052e-005	1.935000e-005	2.026404e-005
1.936000000000052e-005	1.936000e-005	2.027436e-005
1.937000000000052e-005	1.937000e-005	2.028468e-005
1.938000000000052e-005	1.938000e-005	2.029500e-005
1.939000000000052e-005	1.939000e-005	2.030533e-005
1.940000000000053e-005	1.940000e-005	2.031565e-005
1.941000000000053e-005	1.941000e-005	2.032597e-005
1.942000000000053e-005	1.942000e-005	2.033629e-005
1.943000000000053e-005	1.943000e-005	2.034661e-005
1.944000000000053e-005	1.944000e-005	2.035694e-005
1.945000000000053e-005	1.945000e-005	2.036726e-005
1.946000000000054e-005	1.946000e-005	2.037758e-005
1.947000000000054e-005	1.947000e-005	2.038790e-005
1.948000000000054e-005	1.948000e-005	2.039822e-005
1.949000000000054e-005	1.949000e-005	2.040854e-005
1.950000000000054e-005	1.950000e-005	2.041886e-005
1.951000000000054e-005	1.951000e-005	2.042918e-005
1.952000000000055e-005	1.952000e-005	2.043951e-005
1.953000000000055e-005	1.953000e-005	2.044983e-005
1.954000000000055e-005	1.954000e-005	2.046015e-005
1.955000000000055e-005	1.955000e-005	2.047047e-005
1.956000000000055e-005	1.956000e-005	2.048079e-005
1.957000000000055e-005	1.957000e-005	2.049111e-005
1.958000000000056e-005	1.958000e-005	2.050143e-005
1.959000000000056e-005	1.959000e-005	2.051175e-005
1.960000000000056e-005	1.960000e-005	2.052207e-005
1.961000000000056e-005	1.961000e-005	2.053239e-005
1.962000000000056e-005	1.962000e-005	2.054271e-005
1.963000000000056e-005	1.963000e-005	2.055303e-005
1.964000000000056e-005	1.964000e-005	2.056335e-005
1.965000000000057e-005	1.965000e-005	2.057367e-005
